ar_gemi,co_name_el,co_titles_el,afm,legal_type_descr,prefecture_descr,email,phone,url,discovered_url
181488303000,ASCENDIA ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802717881,ΙΚΕ,ΑΤΤΙΚΗΣ,info@tax-it.gr,2104634040,https://ascendiaconsulting.eu/,
181490201000,TM Group ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,TM Group ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,802717950,ΙΚΕ,ΑΤΤΙΚΗΣ,zeta_founta@tpress.gr,6944262312,,https://www.tpress.gr/el/
181499653000,QUAL Ε.Ε.,,802718380,ΕΕ,ΤΡΙΚΑΛΩΝ,ykarathanos@mindrop.gr,6973848089,,https://mindrop.gr/
181514403000,CUT AND PRINT Ο.Ε.,CUT AND PRINT,802719272,ΟΕ,ΑΤΤΙΚΗΣ,mike@comedylab.gr,6942246273,,https://www.comedylab.gr/
181518401000,MATTER 22 Ι.Κ.Ε.,MATTER 22,802719512,ΙΚΕ,ΑΤΤΙΚΗΣ,eva@matter22.com,6956303061,,https://www.matter22.com/
181520203000,ΗΛΙΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ,EKTIR,143383507,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,nilioprobots@gmail.com,6981908103,ektir.gr,
181524601000,ΚΑΣΙΝΑΚΗΣ ΕΥΜΟΡΦΟΣ,TECH STUDIO PROJECT,062572591,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,eumorfoskasinakis@gmail.com,2109732006,www.homestudioproject.com,
181530320000,ΠΑΝΑΓΙΩΤΗΣ ΙΕΡΟΜΝΗΜΩΝ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802720258,ΙΚΕ,ΔΩΔΕΚΑΝΗΣΟΥ,paniero90@gmail.com,2242091816,http://www.thefixer.gr/,
181538306000,TASTE GREEK WINES ΕΤΕΡΟΡΡΥΘΜΗ ΕΤΑΙΡΙΑ,,802720719,ΕΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,patsalis@gmail.com,2310450490,www.tastegreekwines.com,
181548401000,T AND TEAM SALES PROMOTION Ο.Ε.,T AND TEAM,802721140,ΟΕ,ΑΤΤΙΚΗΣ,sales@t-team.gr,2102320855,,https://t-team.gr/
181550301000,EAGLERAY Ε.Ε.,EAGLERAY,802721267,ΕΕ,ΑΤΤΙΚΗΣ,panos@eagleray.gr,2108991532,,https://eagleray.gr/
181566422000,ΖΗΣΙΑΔΗΣ Κ. - ΓΕΩΡΓΙΑΔΗ Γ. Ο.Ε.,WATER PRINT,802722215,ΟΕ,ΕΥΒΟΙΑΣ,kostas@zisiadis.gr,2221077990,,https://www.zisiadis.gr/
181580201000,IMAGINE MORE Ι.Κ.Ε.,IMAGINE MORE,802722960,ΙΚΕ,ΑΤΤΙΚΗΣ,konstantinos@imaginemore.gr,6944544088,https://imaginemore.gr,
181594720000,MED ENTS EU ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802723783,ΙΚΕ,ΔΩΔΕΚΑΝΗΣΟΥ,kostaskostaskon@gmail.com,2241023018,https://medents.eu/,
181608506000,ELLAS ESTATE DS GROUP Α.Ε.,ELLAS ESTATE DS GROUP,802724638,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,finance@hoteldanai.com,6988666333,www.ellasestate.com,
181652138000,FIOREDELO HOME ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,FIOREDELO HOME,802727118,ΙΚΕ,ΚΥΚΛΑΔΩΝ,apostolos.stavrakakis@gmail.com,6944415044,http://www.fioredelohome.gr,
181663003000,J.D.N. NETWORK JOBS Ι.Κ.Ε.,,802728127,ΙΚΕ,ΑΤΤΙΚΗΣ,info@thefinder.gr,6932683750,https://thefinder.gr/,
181675803000,ACCESSIBLE TRAVEL GREECE ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,CAREunderSUN e-service,802728649,ΙΚΕ,ΑΤΤΙΚΗΣ,info@careundersun.com,6944319506,,https://www.careundersun.com/
181688706000,ΜΑΤΖΙΡΗΣ ΗΛΙΑΣ ΤΟΥ ΓΕΩΡΓΙΟΥ,CURVED CUT,154917392,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@curvedcut.gr,6947730297,,https://www.curvedcut.gr/
181715703000,GPR ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802730750,ΙΚΕ,ΑΤΤΙΚΗΣ,giorgospq123@gmail.com,6982973300,http://www.gpr-mike.gr,
181822101000,HTL ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,HTL,802736293,ΙΚΕ,ΑΤΤΙΚΗΣ,fpsmonike@gmail.com,6970369023,http://www.htlmonike.gr,
181847407000,OLLYS DESIGN Ε.Ε.,,802737751,ΕΕ,ΑΤΤΙΚΗΣ,helenpap@focalpm.com,6936293374,,https://www.focalpm.com/
181859603000,SWEET FAMILY HOME Ε.Ε.,,802738460,ΕΕ,ΑΤΤΙΚΗΣ,info@valentinosservice.gr,6973259563,,https://valentinosservice.gr/
181862206000,ΠΑΥΛΙΔΗΣ ΔΗΜΗΤΡΙΟΣ,Pavlidis Sport,176714919,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@philippossport.gr,6947325628,,https://philippossport.gr/server-security-challenge?return=/
181873603000,ONAR GROUP Ε.Ε.,ONAR GROUP E-SERVICE,802739130,ΕΕ,ΑΤΤΙΚΗΣ,j.kapturski@hotelbranding.gr,6985972168,,https://hotelbranding.gr/
181892809000,BRANDS CAN DANCE Ι.Κ.Ε.,BRANDS CAN DANCE,802740085,ΙΚΕ,ΑΤΤΙΚΗΣ,nikoskalaskanis@gmail.com,6979116445,www.brandscandance.gr,
181927204000,HELLAS PHARMACY Ι.Κ.Ε.,HELLAS PHARMACY,802742080,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@hellaspharmacy.gr,2317005354,https://sites.google.com/view/hellas-pharmacyike2025,
181937903000,KATSI PRODUCTIONS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,KATSI PRODUCTIONS,802742750,ΙΚΕ,ΑΤΤΙΚΗΣ,Angelo90@outlook.com,6980708020,https://otikatsi.gr,
181938557000,ΒΑΒΔΙΝΟΥΔΗΣ ΚΑΛΛΙΦΑΤΙΔΗΣ Ε.Ε.,KALVA Ε.Ε.,802742804,ΕΕ,ΧΑΛΚΙΔΙΚΗΣ,INFO@KALVA.CO.UK,6980692404,,https://kalva.co.uk/
181941406000,ANYHOW MEDIA - ΔΙΑΦΗΜΙΣΤΙΚΗ - ΕΚΔΟΤΙΚΗ Α.Ε.,ANYHOW MEDIA ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,802742994,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,management@anyhow.gr,2311118750,,https://anyhow.gr/
181949301000,D&M EXCLUSIVE EVENTS Ι.Κ.Ε.,D AND M Ι.Κ.Ε.,802743376,ΙΚΕ,ΑΤΤΙΚΗΣ,ioannisdoxas@gmail.com,6944997709,wwwpapoutsakii19@gmail.com.gr,
181953001000,FOCUS ON TECH ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,FOCUS ON TECH,802743585,ΙΚΕ,ΑΤΤΙΚΗΣ,focus-on@focus-on.gr,6936111773,,https://www.focus-on.gr/
181955901000,NOBE ATHENS Ι.Κ.Ε.,NOBE ATHENS ,802743733,ΙΚΕ,ΑΤΤΙΚΗΣ,info@vklawoffice.gr,2107220912,,https://vklawoffice.gr/
181961320000,ΗΛΙΑΚΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ,SWEV,135005373,ΑΤΟΜΙΚΗ,ΔΩΔΕΚΑΝΗΣΟΥ,info@swev.gr,2241302470,,https://swev.gr/
181965306000,FUNGHI PIZZA & PASTA Ε.Ε.,FUNGHI,802744293,ΕΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,Info@funghi.gr,2310669966,,https://funghi.gr/
181994008000,AK COMPANY ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,AK COMPANY Ι.Κ.Ε.,802745820,ΙΚΕ,ΑΤΤΙΚΗΣ,marialaithia@gmail.com,6906473337,https://publicity.businessportal.gr/company/181994008000,
182000303000,P.K.S. 12 Ε.Ε.,"A.A.C.R. CAR RENTALS, PKS CONTRACTORS, PKS MEDIA",802746213,ΕΕ,ΑΤΤΙΚΗΣ,info@aacr.gr,2106022002,,https://athensairport-car-rentals.com/
182001201000,DRIP LINE ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,DRIP LINE,802746250,ΙΚΕ,ΑΤΤΙΚΗΣ,log@geogene.gr,6946418175,,https://geogene.gr/
182006822000,DEAL PLANET ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,DEAL PLANET,802746540,ΙΚΕ,ΕΥΒΟΙΑΣ,filipposstam97@gmail.com,6985851344,https://dealplanet.gr/,
182012503000,ΜΠΑΤΖΑΚΑ ΕΙ. - ΛΟΥΚΟΠΟΥΛΟΣ Α. Ο.Ε.,MY CHOICE PHOTOGRAPHY AGENCY,802746864,ΟΕ,ΑΤΤΙΚΗΣ,info@mychoise.gr,2105750961,,https://www.mychoise.gr/
182015106000,ΒΑΓΙΑΝΝΗΣ ΝΙΚΟΛΑΟΣ ΤΟΥ ΔΗΜΗΤΡΙΟΥ,,152517167,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,nikos@vagiannis-olives.com,,,http://vagiannis-olives.com/
182046358000,ASSASSI & CAMPBELL Ο.Ε.,CAMBER GROUP,802748716,ΟΕ,ΧΑΝΙΩΝ,neil@camber-group.com,6955318203,,https://www.camber-group.com/
182068506000,ΚΑΡΑΝΤΑΚΟΣ ΑΝΑΣΤΑΣΙΟΣ,KARANTAKOS ANASTASIOS,154187839,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,karantakos.anastasios@gmail.com,2112122213,www.karandakos.gr,
182073906000,ΚΑΡΑΜΑΝΗΣ Ι. - ΝΙΚΟΛΑΪΔΟΥ Μ. Ι.Κ.Ε.,ΚΝ ΔΙΑΦΗΜΙΣΤΙΚΑ ΔΩΡΑ Ι.Κ.Ε.,802750134,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,edshopgr1@gmail.com,2313113787,https://karamanis-nikolaidou.lemonopoulos.com,
182110620000,ΤΡΙΚΟΙΛΗ ΕΛΕΝΗ,ΑΛΤΕΡ ΧΟΛΙΝΤΕΙΣ ΝΤΙ ΕΜ ΣΙ,148205925,ΑΤΟΜΙΚΗ,ΔΩΔΕΚΑΝΗΣΟΥ,info@alterholidays.gr,2243047374,,https://visit-kalymnos.gr/
182119304000,Big Board Theory ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,Big Board Theory,802752465,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,aiollus@bigboardtheory.com,6947206395,https://bigboardtheory.com/ike.html,
182129204000,Sportsnerds Ε.Ε.,Sportsnerds Ε.Ε.,802752846,ΕΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,dimitris@tracenchase.com,6974033831,,https://tracenchase.com/server-security-challenge?return=/
182162845000,TERRA LUSSO PROPERTIES Ι.Κ.Ε.,TERRA LUSSO,802754599,ΙΚΕ,ΜΕΣΣΗΝΙΑΣ,manosmakroglou@gmail.com,6987772120,https://terra-lusso.isologismos.online/,
182185938000,FISH AND OLIVE Ε.Ε.,FISH AND OLIVE,802755732,ΕΕ,ΚΥΚΛΑΔΩΝ,katharina@fisholive.com,2285031771,,https://fisholive.com/
182216658000,ELYSIAN PROPERTIES CRETE Ι.Κ.Ε.,ELYSIAN PROPERTIES CRETE Ι.Κ.Ε.,802757541,ΙΚΕ,ΧΑΝΙΩΝ,kurnidakis_nic@yahoo.gr,6946684525,https://www.elysian-properties.com,
182219806000,ΣΚΑΝΔΑΛΗΣ ΒΛΑΣΙΟΣ ΑΝΔΡΕΑΣ ΤΟΥ ΕΜΜΑΝΟΥΗΛ,Loop Pizza,161201214,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,hello@skandalisvlassis.com,,,https://skandalisvlassis.com/
182225003000,BYTE SPIRAL ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,BYTE SPIRAL,802757909,ΙΚΕ,ΑΤΤΙΚΗΣ,info@bytespiral.com,2103000880,https://www.bytespiral.com,
182251401000,Lone Reporter ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,LRPK,802759362,ΙΚΕ,ΑΤΤΙΚΗΣ,parisKourtzidis@gmail.com,6907144117,lonereporter.gr,
182317401000,GK Edge Media Ο.Ε.,GK Edge,802763086,ΟΕ,ΑΤΤΙΚΗΣ,info@gkedgemedia.com,6909395670,,https://gk-edge.com/
182348306000,ΣΙΟΥΛΑ ΕΥΑΓΓΕΛΙΑ ΧΡΥΣΟΒΑΛΑΝ,,159408003,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,leo@lnllabs.io,6971695266,,https://lnllabs.io/
182355644000,DREAM COMPANY ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,DREAM COMPANY,802765092,ΙΚΕ,ΜΑΓΝΗΣΙΑΣ,aggeloskok@hotmail.com,6984364331,https://sites.google.com/view/dream-company-mon-ike,
182361157000,NOVA GOODS Ι.Κ.Ε.,NOVA GOODS,802765412,ΙΚΕ,ΧΑΛΚΙΔΙΚΗΣ,iordanidis.giannis@gmail.com,6944594880,https://novagoods.lemonopoulos.com/about.html,
182364620000,KALIMERA INNOVATIONS Ι.Κ.Ε.,KALIMERA INNOVATIONS,802765541,ΙΚΕ,ΔΩΔΕΚΑΝΗΣΟΥ,iosif@reach.gr,6942635932,https://kalimerainnovations.gr/,
182374354000,PRINT QUEST Ε.Ε.,,802766236,ΕΕ,ΦΘΙΩΤΙΔΑΣ,info@printquest.gr,2102206745,,https://printquest.gr/
182374401000,ΑΜΠΑΣΤΑΔΟΥ ΛΥΔΙΑ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,,802766248,ΙΚΕ,ΑΤΤΙΚΗΣ,nvelegrakis@gmail.com,2103620173,https://easybalance.gr/public/company/5wi1xKbZDnpN6eun3Xy7FdXcg1FimXzjZ/,
182384227000,ΜΠΕΚΑ ΜΑΡΙΑ ΤΟΥ ΑΝΔΡΕΑ,Zerotoeighteen (ΟΛΟΙ ΜΑΖΙ ΓΙΑ ΤΟ ΠΑΙΔΙ),076150762,ΑΤΟΜΙΚΗ,ΗΡΑΚΛΕΙΟΥ,info@zerotoeighteen.gr,2811750729,www.zerotoeighteen.gr,
182411246000,BOOKERTY Ι.Κ.Ε.,BOOKERTY,802768101,ΙΚΕ,ΞΑΝΘΗΣ,admin@bookerty.com,6946193515,https://bookerty.gr/el/,
182419803000,ΝΑΠΑΝ Ο.Ε.,ΝΑΠΑΝ Film & Animation,802768647,ΟΕ,ΑΤΤΙΚΗΣ,contact@napan.gr,6942225762,,https://napan.gr/
182464407000,2 FAM Ι.Κ.Ε.,2 FAM,802771142,ΙΚΕ,ΑΤΤΙΚΗΣ,accounting@quantum.gr,2112104050,https://www.earthishome.gr,
182472001000,ΜΕΛΑΧΡΗΣ Σ. Ι. ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802771500,ΙΚΕ,ΑΤΤΙΚΗΣ,melachrisismpc@gmail.com,6944193391,www.toonmel.com,
182506603000,YAMIN NISSIM RAN ΤΟΥ HAIM,,177609435,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,ranyamin1@walla.com,,,https://www.walla.co.il:443/
182560403000,Another Practice Ο.Ε.,Another Practice,802776360,ΟΕ,ΑΤΤΙΚΗΣ,al.kiritsis@gmail.com,6977795195,https://www.another-practice.com,
182591003000,L.P. Media & Consulting Ι.Κ.Ε.,L.P. Media & Consulting Ι.Κ.Ε.,802777921,ΙΚΕ,ΑΤΤΙΚΗΣ,rania.papalou@gmail.com,2106132116,https://stotimoni.gr/,
182597403000,ΓΟΥΛΑΣ ΑΛΕΞΑΝΔΡΟΣ,STRATEGIC SPHERE,165655798,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,hello@ssphere.gr,2109772121,www.ssphere.gr,
182629648000,ΒΑΚΑΛΟΠΟΥΛΟΥ ΒΑΣΙΛΙΚΗ ΤΟΥ ΓΕΩΡΓΙΟΥ,,138509187,ΑΤΟΜΙΚΗ,ΠΙΕΡΙΑΣ,vasiliki.g.vak@gmail.com,,https://parent-ed.gr/,
182629806000,BAR CAFE ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802780163,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,logistikodromeas@gmail.com,2312312546,http://www.bar-cafe-mike.gr,
182636906000,VIRALE DIGITAL AGENCY Ο.Ε.,VIRALE DIGITAL AGENCY,802780532,ΟΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@virale.gr,2310746200,,https://virale.gr/
182667904000,NORTH BEER PROJECT ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε.,N.B.P ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε.,802782076,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,DIMITRIS@MASSOKOSTASBROS.GR,2102400928,,https://www.massokostasbros.gr/
182682703000,CBCT-DIAGNOSTICS.EU Ι.Κ.Ε.,,802783000,ΙΚΕ,ΑΤΤΙΚΗΣ,manoslegakis@homatil.com,6985940169,http://www.cbctdiagnostics.gr,
182689703000,ΙΩΑΚΕΙΜ ΚΑΛΛΙΒΡΟΥΣΗΣ ΧΑΡΤΟΓΡΑΦΙΚΗ Ε.Ε.,ΙΩΑΚΕΙΜ ΚΑΛΛΙΒΡΟΥΣΗΣ ΧΑΡΤΟΓΡΑΦΙΚΗ,802783301,ΕΕ,ΑΤΤΙΚΗΣ,info@hartografiki.gr,6937470532,,https://hartografiki.gr/
182693557000,J&P ΤΟΥΡΙΣΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,SPAROS AFYTOS | SPAROS ROOMS,802783480,ΙΚΕ,ΧΑΛΚΙΔΙΚΗΣ,sathanasakos@foveraprostasia.gr,6909440679,http://sparosafytos.simplewebonline.com/,
182700245000,ΜΠΑΪΡΑΚΤΑΡΗ ΦΡΟΣΥΝΗ ΤΟΥ ΒΑΣΙΛΕΙΟΥ,AEROPLANE,123711817,ΑΤΟΜΙΚΗ,ΜΕΣΣΗΝΙΑΣ,frosyni@weareaeroplane.com,6975505843,,https://www.weareaeroplane.com/
182715002000,REKLAMA ΕΠΙΓΡΑΦΕΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,REKLAMA ΕΠΙΓΡΑΦΕΣ Ι.Κ.Ε.,802784703,ΙΚΕ,ΑΤΤΙΚΗΣ,info@reklama.gr,6947371593,,https://www.reklama.gr/
182773420000,ΚΙΡΤΟΣ Ι.Κ.Ε.,,802788032,ΙΚΕ,ΔΩΔΕΚΑΝΗΣΟΥ,maria.ganotaki@yahoo.com,6945665460,https://kirtos.lemonopoulos.com/about.html,
182812804000,ΔΗΜΗΤΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ,,131090246,ΑΤΟΜΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,thessaloniki@stoucky.gr,2311243111,,https://stoucky.gr/
182831403000,ΔΗΜΗΤΡΟΥΛΗ ΜΑΡΙΑΝΘΗ,,103640560,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,marie.dimitrouli@gmail.com,6977953258,www.aade.gr,
182833538000,First Page Group  ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,First Page Group,802791405,ΙΚΕ,ΚΥΚΛΑΔΩΝ,a.economou@acubed.gr,2286036927,http://firstpagegroup.smartpraxis-services.gr ,
182854709000,PAPAPROKOPIOU 360 BROKERS Ε.Ε.,PAPAPROKOPIOU 360 BROKERS,802792334,ΕΕ,ΑΤΤΙΚΗΣ,icb@360brokers.gr,,,https://360brokers.gr/
182855201000,Bicycle Friendly Greece Ι.Κ.Ε.,Bicycle Friendly Greece,802792358,ΙΚΕ,ΑΤΤΙΚΗΣ,kleopatrap@mbike.gr,2107008797,,https://www.mbike.gr/
182901714000,Nimpal Ο.Ε.,Nimpal Ο.Ε.,802794630,ΟΕ,ΑΡΚΑΔΙΑΣ,info@nimpal.gr,6974474689,https://www.nimpal.gr/,
182917702000,STUDIO IMAGE EXPO ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,S.I.EXPO,802795477,ΙΚΕ,ΑΤΤΙΚΗΣ,george@studio-image.com,2109597480,,http://siexpo.gr/
182919903000,ΝΙΚΟΛΟΥΖΟΥ ΡΑΦΑΗΛΙΑ ΜΑΡΙΑ,,170471678,ΑΤΟΜΙΚΗ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,rafaellanikolouzou@gmail.com,6948206929,www.rafaellanikolouzou.gr,
182998516000,mediawall Ι.Κ.Ε.,mediawall,802799570,ΙΚΕ,ΑΧΑΙΑΣ,info@mediawall.gr,2610433600,https://mediawall.gr/,
183005603000,CRAFTBLENDED SOLUTIONS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,CRAFTBLENDED SOLUTIONS,802799901,ΙΚΕ,ΑΤΤΙΚΗΣ,info@manxper.com,2118506060,https://craftblended.com/,
183006238000,ΟΙΚΟΝΟΜΟΥ Δ. - NIGRETTI F. Ο.Ε.,NAXOS INTERMEDIATE,802799949,ΟΕ,ΚΥΚΛΑΔΩΝ,info@naxosintermediate.com,6942771286,,https://naxosintermediate.com/
183009506000,HALKIDIKI ESTATE Ο.Ε.,HALKIDIKI ESTATE,802800178,ΟΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@octapusgr.com,6973714837,www.halkidikiestate.com,
183035501000,StrategyOnline.gr ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,StrategyOnline.gr,802801415,ΙΚΕ,ΑΤΤΙΚΗΣ,tsorakiss@gmail.com,6981100419,www.strategyonline.gr,
183039101000,PAPERCLIP DIGITAL MEDIA ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,PAPERCLIP DIGITAL MEDIA,802801581,ΙΚΕ,ΑΤΤΙΚΗΣ,jm@paperclipdigitalmedia.com,6940851394,,https://www.paperclipmedia.ca/
183051727000,KUEHN STEPHAN CHRISTOPHER ΤΟΥ KLAUS,Cretan Inc.,201263812,ΑΤΟΜΙΚΗ,ΗΡΑΚΛΕΙΟΥ,cretan@gmx.com,6940002648,https://www.cretan.com,
183090403000,ΜΑΛΑΙ ΤΖΟΝ,Agenz,169402252,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@agenz.gr,6946348096,agenz.gr,
183139901000,ALFRED CONSULTING Ι.Κ.Ε.,ALFRED CONSULTING,802806853,ΙΚΕ,ΑΤΤΙΚΗΣ,tzonakas.th@gmail.com,2294303858,https://www.alfredconsulting.gr,
183175103000,E-STAY Ο.Ε.,e - stay,802808742,ΟΕ,ΑΤΤΙΚΗΣ,wilma@e-stay.eu,6977650460,,https://e-stay.eu/
183187801000,NYXTRON TECH ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,NYXTRON TECH,802809425,ΙΚΕ,ΑΤΤΙΚΗΣ,kwstasarvanitakis@gmail.com,6993031336,https://nyxtron.tech/,
183197101000,LUMIGENT ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,LUMIGENT,802810018,ΙΚΕ,ΑΤΤΙΚΗΣ,info@morethantax.gr,2109599381,www.lumigent.io,
183210525000,NEDA SOLUTIONS ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ Ι.Κ.Ε.,NEDA SOLUTIONS ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,802810922,ΙΚΕ,ΗΛΕΙΑΣ,info@neda-solutions.gr,6993220507,https://www.nedasolutions.gr/,
183216001000,ELEVATE MARKETING ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ELM-P.C.,802811181,ΙΚΕ,ΑΤΤΙΚΗΣ,tsaousis@cgc-sa.gr,6932729008,https://www.elevatemarketing.gr,
183218206000,QPOINT ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,QPOINT,802811285,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@protaxis.accountants,6936001128,https://qpoint.gr/,
183219120000,AUTOBANK CAR RENTAL ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,AUTOBANK CAR RENTAL,802811316,ΙΚΕ,ΔΩΔΕΚΑΝΗΣΟΥ,passanik@outlook.com,6948077098,https://autobank-kos.com,
183233301000,CorePeelers Europe ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,CorePeelers Europe,802812130,ΙΚΕ,ΑΤΤΙΚΗΣ,greece@lexidy.com,2111995654,www.corepeelers.com,
183242806000,FOCUS PACK ΔΙΑΦΗΜΙΣΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,FOCUS PACK ΔΙΑΦΗΜΙΣΤΙΚΗ,802812731,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,focuspack.gr@gmail.com,6932408299,https://www.focuspack.gr/page-59.html,
183252251000,ST PROJECT ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,S-CAPE ADVENTURES,802813266,ΙΚΕ,ΣΑΜΟΥ,scapeadventures1@gmail.com,6983731763,https://www.scapeadventures.gr,
183257638000,ΔΗΜΗΤΡΙΟΣ ΙΣΙΔΩΡΟΥ ΠΕΤΡΑΣ,,155492635,ΑΤΟΜΙΚΗ,ΚΥΚΛΑΔΩΝ,contact@dpetras.com,2285023484,,https://dpetras.com/
183282841000,KARMANN  JENNIFER ANDREA WERNER,BEE BRANDS,183996607,ΑΤΟΜΙΚΗ,ΛΑΣΙΘΙΟΥ,jennifer@bee-brands.de,2841022647,,https://www.bee-brands.de/
183288201000,ΑΘΑΝΑΣΙΟΣ ΜΑΝΘΟΣ ΤΟΥ ΑΠΟΣΤΟΛΟΥ,Α. ΜΑΝΘΟΣ ΣΤΡΑΤΗΓΙΚΗ ΑΓΟΡΩΝ,176277997,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,thanosm388@gmail.com,2103314724,ChartsWar.com,
183295604000,INBARBER Ι.Κ.Ε.,INBARBER,802815604,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,support@inbarber.gr,6987707009,,https://inbarber.gr/
